"high_income","male","married","higher_edu","managerial_occ","high_hours","gov_jobs","race","age","native_country"
0,1,6,10,14,40,8,4,39,39
1,1,6,9,12,40,8,4,29,39
0,1,2,9,3,40,8,4,55,39
1,1,6,10,4,50,8,4,30,39
0,1,1,16,10,40,5,4,33,39
0,1,6,11,3,40,7,4,55,39
0,1,1,9,14,40,5,4,33,39
1,1,6,10,3,50,8,4,47,39
0,1,1,13,12,50,8,3,28,39
0,1,2,9,7,49,8,4,33,39
0,0,4,9,10,40,8,4,62,39
0,1,4,9,14,27,8,4,42,39
0,1,6,10,12,15,8,4,63,39
0,1,1,9,7,40,8,4,21,39
0,1,6,9,12,40,6,4,65,39
0,1,6,12,1,40,7,1,28,39
0,1,6,13,10,40,8,4,33,26
0,1,6,4,5,12,3,4,67,39
0,1,6,7,7,40,8,4,36,39
0,0,1,10,13,30,8,4,19,39
0,1,6,9,13,40,8,4,60,39
0,1,1,13,4,40,8,4,26,39
0,1,6,5,3,40,8,4,35,39
0,1,6,9,14,50,8,4,28,39
0,0,2,12,13,40,8,4,67,39
0,1,6,9,3,40,3,4,31,39
1,1,6,10,3,40,8,4,49,39
0,1,6,9,10,30,8,4,64,39
0,0,2,10,12,40,8,4,40,39
0,1,4,9,11,42,4,4,35,39
0,0,1,10,1,8,5,4,19,39
0,1,6,10,3,40,8,4,53,39
0,0,3,10,12,40,5,4,57,39
1,1,6,9,3,60,6,4,47,39
0,0,2,10,1,42,8,4,47,39
1,1,6,9,1,55,7,4,38,39
0,1,1,9,14,40,8,4,38,39
0,1,6,13,1,40,8,4,35,39
0,1,6,10,3,50,8,4,58,39
1,1,6,13,12,40,8,4,56,39
0,0,2,9,8,40,8,4,36,39
0,1,2,7,8,54,8,3,57,39
1,1,6,10,4,40,8,4,60,39
0,0,3,3,7,40,8,4,46,26
0,1,1,7,8,10,8,4,18,39
0,1,6,9,12,40,3,4,42,39
0,1,1,9,6,40,8,4,26,39
0,0,1,13,12,40,8,4,31,39
0,0,1,14,13,40,7,4,26,5
0,1,6,10,7,60,8,4,39,39
1,1,6,12,4,38,8,4,31,39
0,1,1,10,6,47,8,1,28,26
0,1,2,9,3,40,5,4,34,39
0,1,6,9,14,45,8,4,53,39
0,1,1,9,3,50,5,4,41,39
0,1,1,5,8,38,3,3,34,39
0,0,6,13,10,30,4,4,61,39
0,1,6,13,10,60,4,4,46,39
0,0,2,10,7,40,8,4,34,39
0,1,6,9,8,10,8,4,67,39
0,1,1,9,3,43,8,4,36,39
0,1,1,15,10,50,8,4,31,39
0,0,1,9,8,40,3,4,35,39
1,1,6,14,4,50,4,4,37,39
1,0,6,10,1,30,8,4,27,39
0,0,1,10,1,40,8,2,23,39
0,0,1,10,12,20,8,4,20,39
0,0,6,4,6,10,8,4,72,31
0,1,3,9,12,50,8,4,61,39
0,1,6,13,10,50,4,4,41,39
0,0,1,9,8,40,7,3,45,39
0,0,1,13,12,40,8,4,24,39
0,1,4,10,14,40,5,3,35,39
1,0,6,14,10,40,4,4,44,39
0,1,6,10,3,40,8,4,30,39
0,1,6,9,7,48,8,4,64,39
0,1,6,9,12,35,8,4,69,39
0,1,6,9,8,16,8,4,70,39
0,1,6,9,14,45,3,4,42,39
0,0,1,13,8,35,8,4,22,2
0,0,1,6,12,24,8,4,17,39
1,1,6,9,5,50,3,4,51,39
0,1,1,7,14,30,8,4,30,39
0,0,1,13,4,40,8,3,31,39
1,1,6,14,4,50,6,4,50,39
0,1,1,11,4,36,8,4,30,39
0,0,5,9,1,40,8,4,43,39
0,0,1,13,1,40,8,4,22,39
0,1,6,9,6,44,8,4,32,39
0,1,1,10,8,50,3,4,32,39
0,1,1,9,5,35,8,4,37,39
0,0,3,11,12,33,8,4,62,39
1,1,2,13,10,50,8,4,36,39
0,1,1,13,10,40,8,4,29,39
0,0,1,10,12,25,8,4,19,39
0,1,6,13,4,45,5,4,64,39
0,1,6,10,7,40,8,4,32,39
0,0,1,9,1,40,8,4,30,39
0,0,1,13,10,40,8,4,24,39
0,1,1,7,3,40,8,4,20,39
1,0,6,13,1,5,8,4,33,39
1,1,6,9,7,48,4,4,50,39
0,0,1,14,4,40,8,4,45,39
1,1,6,10,14,40,8,4,38,39
0,1,6,12,12,45,2,4,51,39
1,1,6,14,4,50,8,4,47,39
1,1,6,14,4,40,4,4,53,39
0,1,2,11,13,50,3,3,33,39
1,1,6,10,1,40,8,4,38,39
0,0,2,14,4,50,8,4,47,39
0,0,1,7,12,24,8,4,17,39
0,0,2,9,7,40,8,3,21,39
1,1,6,13,5,45,8,4,41,39
0,1,2,10,3,35,8,4,28,39
0,0,2,7,12,28,8,4,47,39
1,1,6,16,10,55,3,4,38,39
1,1,6,10,10,50,8,2,54,39
1,1,6,10,3,48,8,4,45,39
0,0,2,9,1,40,8,4,45,39
0,1,6,14,10,50,4,4,29,39
1,0,6,16,10,40,5,4,44,39
0,1,6,9,5,10,3,4,66,39
0,1,6,13,12,55,8,4,35,39
0,1,6,13,4,30,3,4,66,39
0,0,1,10,1,20,8,4,24,39
0,1,1,10,1,25,8,3,30,39
0,1,2,10,1,40,8,3,38,39
0,1,1,7,1,20,8,4,17,39
0,0,1,9,8,40,8,4,20,39
1,1,6,12,12,40,3,4,45,39
0,0,2,10,8,30,4,4,32,24
0,0,1,6,8,12,8,4,18,39
0,1,6,14,10,20,5,2,33,3
0,0,2,11,6,40,8,3,37,39
0,1,1,10,12,40,8,4,28,39
0,0,3,9,4,40,4,4,60,39
0,1,6,9,3,50,8,4,36,39
0,0,1,9,8,35,8,4,19,39
1,1,6,10,4,40,7,4,53,39
0,0,3,6,1,8,8,4,57,39
1,1,6,10,3,40,8,4,32,39
0,0,1,9,1,40,8,4,32,39
0,0,6,6,8,2,3,4,35,39
0,1,6,9,12,50,8,4,51,39
1,1,6,14,10,40,4,4,46,39
0,1,1,5,7,40,8,4,31,26
1,0,6,10,1,40,8,4,29,39
0,0,2,9,6,40,8,3,40,39
0,1,6,9,12,50,6,4,52,5
0,1,6,10,5,66,3,4,42,39
1,1,6,14,4,50,3,4,42,39
1,1,6,9,1,55,7,4,43,39
0,1,6,9,14,40,8,4,34,39
0,1,1,14,10,50,8,4,27,39
0,1,1,10,6,40,5,4,31,39
0,1,1,10,7,40,8,4,20,39
1,1,6,13,12,80,8,4,48,39
0,0,3,10,1,40,8,2,57,39
0,1,6,9,5,80,3,4,63,39
0,0,1,7,10,30,8,3,24,39
0,1,1,10,12,90,4,4,28,39
0,1,6,4,5,60,3,4,64,39
1,1,6,14,4,40,8,4,29,39
0,1,3,9,4,38,8,4,23,39
1,0,6,13,1,40,8,4,46,39
0,0,3,9,3,5,8,4,77,39
0,1,6,3,3,40,8,4,31,8
1,1,6,12,4,60,8,4,46,39
0,0,1,9,7,40,8,3,25,39
0,1,1,9,1,40,5,4,20,39
1,0,1,13,4,50,8,4,35,39
0,1,1,9,4,41,8,4,47,39
1,1,6,13,4,40,8,4,52,39
0,0,1,13,10,40,8,4,31,39
1,0,1,13,1,40,5,2,28,39
1,1,6,9,4,40,8,4,31,39
1,1,6,9,3,40,8,4,41,39
0,1,1,10,1,30,8,4,23,39
1,1,6,14,10,40,8,3,40,39
0,0,1,10,10,35,4,4,21,39
0,0,2,11,1,32,8,3,61,39
0,1,1,10,13,40,8,4,34,39
0,1,6,9,5,40,8,4,44,39
0,1,1,10,11,55,8,3,26,30
0,1,6,12,8,47,8,4,37,39
0,1,1,7,6,20,8,4,18,39
0,1,6,9,14,55,8,4,52,39
0,1,4,9,8,40,4,3,31,39
0,1,1,9,3,40,8,4,21,39
0,1,6,9,6,40,8,4,22,39
0,1,6,14,12,40,8,4,40,39
0,1,6,4,3,40,8,4,41,39
0,0,3,3,8,25,4,2,73,30
0,0,1,5,12,15,8,4,17,39
0,0,3,9,4,35,8,3,49,39
1,1,6,11,13,40,8,4,42,39
1,1,6,9,6,40,8,4,35,39
0,0,2,13,1,40,8,2,45,30
0,1,6,9,3,40,8,4,50,39
0,0,1,13,12,42,8,4,38,39
0,0,1,6,12,25,8,4,18,39
0,1,1,7,12,6,8,4,17,39
0,1,2,9,3,40,8,4,33,39
1,1,6,9,7,40,8,4,43,39
0,1,1,13,8,40,4,4,43,39
0,1,5,9,5,12,8,4,37,26
0,1,6,4,8,40,5,4,52,39
0,0,1,9,8,50,8,4,22,39
0,0,1,10,4,40,8,4,83,39
0,1,1,10,8,35,8,4,21,39
1,1,6,12,11,72,7,4,45,39
0,1,6,9,3,40,3,4,40,39
1,1,6,13,12,32,8,4,61,39
0,1,1,13,1,40,8,4,23,39
0,1,1,9,6,40,8,3,19,39
1,0,6,14,10,35,4,3,47,39
1,1,6,13,10,50,8,4,32,39
1,0,6,13,10,30,8,4,43,39
1,1,6,16,10,56,8,4,55,39
0,1,6,9,12,50,3,4,58,39
1,1,6,4,5,50,8,4,25,39
0,0,4,10,12,35,8,3,23,39
0,1,6,10,6,40,4,3,44,39
0,1,1,10,12,20,8,4,20,39
0,1,6,9,14,42,8,4,46,39
0,1,1,5,7,40,8,4,19,39
0,1,6,9,3,40,8,4,37,39
0,1,1,10,12,20,8,4,22,39
0,0,6,7,1,40,8,4,25,39
1,1,6,9,1,40,8,4,49,39
0,1,6,9,3,40,6,4,34,39
1,1,6,13,12,45,8,4,47,39
0,0,1,9,9,40,8,4,21,39
0,0,1,10,10,20,4,4,22,39
0,0,3,4,8,12,8,4,67,39
0,0,1,14,10,40,8,1,28,39
0,1,2,9,7,50,8,4,45,39
0,0,2,9,1,40,8,3,46,39
1,1,2,10,7,40,8,4,48,39
0,1,6,11,3,45,8,4,56,39
1,1,6,14,4,60,8,4,40,39
0,1,6,9,1,50,8,4,56,39
0,1,1,10,12,65,8,4,35,39
0,1,6,9,14,50,8,4,43,39
0,1,6,6,6,40,8,4,32,39
0,0,2,9,8,79,8,4,64,39
0,1,2,10,5,40,8,4,62,39
1,1,6,11,1,45,8,4,53,39
0,1,6,8,5,35,8,4,68,39
0,0,1,13,10,40,8,4,24,39
0,0,4,6,8,40,8,4,39,26
1,1,6,13,7,40,8,4,29,39
0,0,6,9,4,45,8,1,24,39
0,0,2,6,11,32,8,4,33,39
0,0,2,9,8,40,8,4,41,39
0,1,2,14,4,40,8,4,48,39
1,1,6,13,12,45,8,4,47,39
1,0,1,10,4,40,6,4,30,39
1,1,6,5,4,40,8,4,59,39
0,1,1,10,4,40,8,4,34,39
0,1,6,10,4,32,7,4,26,39
0,1,1,4,7,40,8,4,20,26
0,1,1,13,3,36,8,4,32,39
1,1,6,13,4,50,8,4,58,39
0,0,1,13,10,40,4,4,31,39
1,1,6,9,3,30,8,4,33,39
0,1,1,7,5,40,8,4,22,26
0,0,2,10,10,40,5,2,38,39
0,0,1,10,10,5,5,4,30,39
0,1,1,9,6,40,8,4,23,39
0,1,6,10,3,60,3,4,27,39
0,1,6,10,11,72,7,4,31,39
0,0,2,9,8,40,8,4,58,39
1,1,1,12,13,36,8,4,42,39
0,1,1,10,3,20,6,4,20,39
0,0,2,16,10,25,3,4,57,39
0,1,6,10,12,40,3,4,47,39
1,1,1,13,10,60,4,4,49,39
0,0,1,7,1,20,8,3,18,39
0,0,3,3,9,4,8,3,64,39
0,1,4,9,3,35,8,4,29,39
1,1,6,10,1,48,7,4,47,39
1,1,6,10,7,40,8,4,28,39
0,1,1,13,12,4,8,4,24,39
1,1,1,9,8,40,8,4,34,33
0,0,2,13,10,40,4,4,34,39
0,1,6,7,12,51,8,4,31,39
0,1,1,9,13,48,5,4,23,39
0,0,1,9,8,20,8,4,20,39
0,1,6,5,6,40,8,4,25,39
0,1,2,10,12,40,8,4,32,39
0,1,6,10,4,60,6,4,44,39
0,1,1,8,6,40,8,4,28,26
0,1,6,9,14,40,8,4,48,39
0,1,2,14,10,40,8,4,43,2
1,1,6,15,10,60,6,4,52,39
0,1,2,7,3,60,3,4,53,39
1,1,6,9,3,40,6,4,57,39
0,0,2,9,3,40,8,4,45,39
0,0,2,14,1,36,8,1,45,39
0,1,6,6,5,35,8,4,34,39
0,1,6,9,12,60,3,4,44,39
0,1,1,5,6,40,8,4,25,26
0,1,1,13,12,50,8,4,27,39
1,1,6,9,3,40,8,4,36,39
1,1,6,9,3,40,8,4,61,39
0,1,6,9,6,45,8,4,52,39
0,1,1,10,12,40,8,4,19,39
0,0,1,3,6,50,8,2,53,30
0,0,2,9,1,40,8,4,55,39
0,1,6,9,3,40,6,4,37,39
1,1,6,13,4,40,8,4,51,39
0,1,6,9,6,45,8,4,29,39
0,1,6,10,8,40,8,4,45,39
1,1,3,16,10,50,5,3,64,39
1,1,6,10,10,40,8,4,56,39
0,0,3,10,8,40,8,4,56,39
0,1,6,9,12,78,6,4,38,39
0,1,1,9,6,40,8,4,23,39
0,1,1,14,10,50,4,4,29,39
0,1,6,13,4,40,8,4,33,39
0,0,1,9,6,20,8,4,35,39
0,1,6,9,7,50,8,4,25,39
1,1,6,9,14,55,8,4,37,39
0,0,1,14,12,36,8,2,28,30
0,1,6,14,10,40,8,4,67,39
0,1,1,11,4,40,8,4,22,39
0,1,1,8,8,20,5,4,23,39
0,1,1,10,4,35,8,3,22,39
0,1,3,10,3,10,8,4,68,39
0,0,1,9,9,40,8,4,31,8
0,1,6,13,3,50,6,4,51,39
1,1,6,14,4,20,8,4,64,39
0,0,2,13,8,40,8,4,35,39
0,0,1,14,10,40,8,3,26,39
0,1,6,9,3,40,6,4,42,39
0,0,1,9,8,25,7,1,20,39
0,0,2,9,8,60,6,4,46,39
0,1,6,9,12,45,8,4,35,39
0,0,3,6,8,40,8,4,51,39
1,1,6,15,10,65,8,4,34,39
0,0,2,13,1,40,8,4,50,39
0,1,2,13,12,60,3,4,48,39
0,1,6,9,3,40,8,4,51,39
0,1,1,13,13,40,8,4,27,39
0,1,6,10,10,30,8,4,28,39
0,1,6,10,10,46,8,4,37,39
0,1,1,13,4,40,8,4,39,39
0,0,1,13,1,40,8,4,22,39
0,1,1,9,1,40,8,4,28,39
0,1,1,9,4,40,8,4,38,39
1,0,5,13,4,60,8,4,41,39
0,0,2,14,8,30,8,4,41,39
0,1,6,7,4,40,8,4,36,39
0,1,6,10,8,40,8,4,24,39
0,1,1,13,4,40,8,4,24,39
0,1,4,7,8,40,8,4,28,39
0,1,6,9,8,50,8,4,28,39
0,1,1,9,8,38,8,4,49,39
0,1,1,7,8,10,8,4,17,33
1,1,6,13,1,40,8,4,54,10
0,0,1,12,1,45,8,4,41,39
0,0,1,14,10,25,4,4,35,39
0,1,1,7,8,23,8,4,18,39
0,1,6,7,8,40,8,4,42,39
1,0,2,9,1,40,8,4,60,39
0,1,6,9,5,84,3,4,49,39
0,1,6,9,7,55,8,4,57,39
0,0,2,12,8,40,8,4,43,39
0,0,5,13,4,40,8,4,37,39
0,1,1,9,12,60,8,4,20,39
0,0,1,11,7,40,8,4,57,39
0,0,1,12,1,35,8,4,24,39
0,0,1,10,6,40,6,4,20,39
0,0,2,11,10,36,4,4,42,39
1,1,6,15,5,2,8,4,81,39
0,1,1,9,3,40,8,4,21,39
0,1,6,9,13,40,8,4,43,39
1,0,4,13,10,50,8,4,39,39
0,1,6,2,6,40,8,4,48,8
0,0,2,5,1,40,8,4,50,39
0,1,1,10,6,64,8,4,26,39
0,1,6,14,10,40,8,4,54,39
0,0,1,9,4,40,7,4,59,39
0,1,2,9,4,40,6,4,38,39
0,1,2,9,8,40,8,3,53,39
0,0,2,13,4,40,8,4,42,39
0,1,1,10,4,40,8,4,53,39
0,0,1,10,8,20,5,4,18,39
1,1,2,10,12,60,8,4,56,39
1,1,6,9,4,40,8,4,33,39
0,1,6,9,3,40,8,4,43,39
1,1,6,12,4,44,8,4,36,39
0,1,4,9,6,70,8,4,31,39
0,1,6,9,3,50,8,4,33,39
1,1,6,12,13,40,8,4,46,39
0,0,6,9,7,36,8,4,31,39
0,0,2,6,6,40,8,4,41,39
0,0,6,11,7,18,8,4,28,39
0,1,6,9,3,50,8,4,35,39
0,0,5,9,1,40,8,4,28,39
1,1,6,14,4,43,7,4,42,39
0,1,6,10,11,44,4,4,47,39
0,0,3,13,10,48,4,4,63,39
0,0,2,9,6,40,8,4,39,39
0,0,1,12,13,40,8,4,23,39
1,1,6,10,12,40,8,4,41,39
0,1,1,13,10,52,8,4,31,39
1,1,6,9,7,40,8,3,52,39
1,1,6,13,12,20,8,4,62,39
1,1,6,13,13,35,8,4,48,39
0,1,1,10,8,40,8,1,18,39
0,0,2,9,12,33,8,4,46,39
0,0,2,12,6,40,8,4,29,39
0,1,1,9,6,35,8,3,44,39
0,1,6,9,6,40,8,4,47,39
0,0,3,11,7,45,8,4,60,31
0,1,1,10,12,35,8,4,24,39
1,1,6,10,10,40,8,4,61,39
0,0,1,7,12,65,8,4,34,13
0,1,6,10,4,40,8,4,30,39
0,1,1,12,10,40,4,3,36,39
0,0,2,13,1,40,5,4,45,39
1,1,6,13,4,60,8,4,45,39
0,1,1,15,10,20,3,4,47,39
1,0,6,13,10,40,8,2,37,30
0,0,2,12,13,40,8,4,35,39
0,1,1,8,8,60,8,4,23,39
0,0,1,9,7,40,8,4,34,39
0,1,1,10,3,40,8,4,27,39
0,1,6,9,3,35,3,4,44,11
1,1,1,14,10,40,8,4,44,18
0,0,1,9,14,35,8,4,20,39
0,1,1,9,3,40,8,4,30,39
1,1,6,9,7,48,8,4,33,39
0,1,1,3,3,40,8,4,28,17
0,0,2,6,12,38,8,4,35,39
0,1,2,9,3,40,8,4,41,39
0,1,1,9,1,40,8,4,33,39
0,0,2,10,1,40,4,3,33,39
0,0,3,9,8,8,5,4,36,39
0,1,6,10,12,50,8,4,25,39
0,0,1,9,8,18,5,4,19,39
1,0,6,13,10,48,8,4,53,39
0,1,6,9,7,48,8,4,35,39
1,1,6,13,12,45,6,2,40,35
0,1,1,13,10,55,8,4,27,39
0,1,2,9,14,50,8,4,50,39
1,1,6,9,14,50,8,4,33,39
0,1,2,9,5,50,8,4,36,39
0,1,2,4,8,40,8,4,48,39
0,0,2,10,14,53,3,4,48,39
0,1,2,10,12,42,8,4,43,39
0,1,2,6,14,20,4,3,76,39
0,0,1,9,8,55,8,3,23,39
0,0,1,14,10,40,8,4,29,39
0,0,2,3,8,40,8,4,57,39
0,1,6,13,3,6,3,4,62,39
0,1,1,9,1,50,8,4,26,39
0,0,2,13,10,55,4,4,42,39
1,0,6,12,10,31,8,4,36,39
0,1,6,10,4,75,6,4,43,39
0,1,1,10,1,40,8,4,28,39
0,1,2,9,3,50,8,4,33,39
0,0,1,9,12,40,8,4,48,39
1,0,7,15,10,60,8,4,32,39
0,0,1,13,12,40,8,4,30,39
0,0,1,9,1,20,8,4,18,39
1,1,6,13,12,70,6,4,58,39
0,0,1,14,10,40,8,4,25,39
0,1,6,13,4,50,3,4,39,39
1,1,6,9,5,45,3,4,39,39
0,0,1,9,1,40,8,3,18,39
0,0,2,9,12,40,8,4,55,39
1,1,6,9,13,75,4,4,26,39
0,1,1,6,5,40,8,4,19,39
0,1,1,10,3,25,8,4,21,39
0,1,1,13,4,40,8,4,36,39
0,0,2,11,6,35,8,4,40,39
1,1,6,13,13,45,6,4,35,39
0,1,1,7,8,30,8,4,31,31
0,1,3,9,5,65,8,4,45,39
0,0,2,9,4,40,8,4,52,39
0,0,1,12,12,35,8,4,23,39
0,0,4,7,8,40,8,3,29,39
1,1,6,11,14,45,8,4,42,39
0,0,2,10,1,40,7,3,61,39
0,0,4,4,8,24,8,4,58,39
1,0,1,9,12,65,8,4,47,39
0,1,1,13,1,50,8,4,31,39
0,1,6,13,10,80,8,4,53,39
0,0,2,10,1,40,8,4,34,39
0,1,2,10,10,40,4,1,62,39
1,0,1,14,10,40,8,4,47,9
0,1,6,9,5,60,3,4,59,39
0,0,1,6,3,30,8,4,17,39
0,0,2,13,10,40,4,1,40,39
0,1,6,9,3,47,3,4,38,39
0,1,2,10,3,50,8,4,45,39
0,1,6,9,3,40,8,4,46,39
0,1,6,9,8,60,8,4,57,39
0,1,1,11,1,10,5,4,22,39
1,1,6,9,13,40,8,4,30,39
0,1,6,13,8,40,8,4,42,39
1,1,6,7,14,60,8,4,32,39
0,1,1,5,3,40,8,3,40,39
1,1,6,9,13,50,7,4,50,39
0,1,6,10,4,50,8,4,45,39
0,1,4,10,6,40,7,4,38,39
0,1,6,13,4,47,8,4,29,39
1,1,6,10,12,44,8,4,31,39
0,0,4,9,8,24,8,4,31,39
1,1,6,9,5,50,3,4,49,39
0,1,6,9,3,40,8,4,46,39
0,1,6,9,14,35,8,4,55,39
0,1,2,9,4,12,3,4,82,39
1,1,6,10,13,37,8,4,45,39
1,1,6,10,4,60,8,4,41,39
0,1,1,9,7,40,8,4,21,39
0,0,1,8,12,30,8,4,19,39
0,1,4,9,6,40,5,4,41,39
0,1,2,9,3,45,8,4,40,39
0,1,4,9,7,40,8,3,44,39
0,1,1,9,8,40,8,4,21,39
0,1,6,10,4,70,8,4,39,39
1,1,6,9,14,35,8,4,63,39
1,1,5,9,14,40,8,4,53,39
0,0,7,10,6,40,8,4,19,39
0,0,1,13,4,45,7,4,45,39
0,1,2,10,14,84,8,4,52,39
0,1,1,8,10,18,8,4,17,39
0,1,6,10,7,40,8,4,35,39
0,0,1,13,12,50,8,4,45,39
0,1,1,9,7,45,8,4,46,39
1,1,6,13,12,45,8,4,50,39
0,0,1,9,12,40,8,4,25,39
0,1,6,9,3,40,8,4,39,39
1,1,6,9,4,40,8,4,51,39
0,1,6,9,10,40,4,4,52,39
0,1,6,13,10,40,4,4,48,39
0,1,1,9,6,32,8,4,27,39
0,1,1,9,3,40,8,4,30,39
0,1,1,6,5,40,4,4,29,39
1,1,6,8,3,40,8,4,53,39
0,0,1,9,1,40,8,3,26,23
0,0,1,9,8,40,8,4,27,39
1,1,6,9,12,40,3,4,58,39
0,1,1,9,3,40,3,4,19,9
0,1,1,10,8,20,5,3,22,39
0,0,1,11,4,40,8,4,29,39
0,1,6,9,3,40,8,4,44,39
0,0,2,11,10,40,8,4,55,39
1,1,6,10,4,30,6,4,36,39
1,1,6,10,4,40,8,4,41,39
0,0,1,9,8,32,8,3,57,39
0,1,1,9,11,40,4,4,34,39
0,1,6,9,5,30,3,4,80,39
0,1,6,13,4,35,3,4,59,39
0,1,6,9,8,40,8,4,58,39
0,1,6,10,1,38,8,4,51,39
0,1,2,9,3,40,8,4,34,39
1,1,6,11,3,40,8,4,45,39
1,1,6,13,10,40,8,4,28,39
0,1,2,10,4,50,8,4,32,33
1,1,6,16,10,70,3,4,44,39
0,1,1,9,1,40,8,4,23,39
0,1,1,8,3,40,8,4,33,39
0,1,1,13,10,45,5,4,39,39
0,1,1,10,3,40,8,4,26,26
1,1,6,9,14,45,3,4,39,39
1,1,2,9,12,60,8,4,35,39
0,0,2,14,4,40,8,4,53,39
1,1,6,13,10,40,4,4,41,39
0,1,6,9,14,40,8,4,90,39
0,1,6,11,5,40,4,4,44,39
0,1,1,9,3,40,8,4,19,39
0,1,6,4,5,21,3,4,81,39
0,0,1,11,8,20,8,4,19,39
1,1,6,13,1,40,8,4,40,39
0,0,2,9,11,40,4,4,28,39
0,0,6,9,4,52,8,4,50,39
0,0,4,10,4,60,3,4,51,39
0,0,6,10,1,40,8,4,54,39
1,1,6,10,4,40,6,4,37,39
0,0,1,10,8,40,5,3,31,39
0,1,6,9,7,40,8,4,31,39
1,1,6,9,3,40,8,4,38,39
0,1,1,14,10,50,8,4,40,39
0,0,1,9,1,40,8,4,19,39
0,1,6,8,14,40,8,4,25,39
0,0,1,10,8,20,8,4,19,39
0,0,1,9,12,16,8,3,23,39
0,1,6,10,12,55,8,4,30,39
0,1,6,10,3,40,8,4,35,39
0,1,6,13,4,60,8,4,35,39
1,1,4,10,10,40,8,4,32,39
0,0,2,13,1,40,8,4,52,39
0,0,1,13,4,40,5,4,46,39
0,0,1,9,1,40,8,4,24,39
0,1,1,13,10,50,4,4,44,39
1,1,6,14,4,55,8,4,42,39
0,1,2,7,12,40,3,4,30,39
0,0,2,10,1,40,8,4,42,39
1,1,1,13,10,35,3,4,48,39
0,1,1,9,4,40,8,4,22,39
1,1,6,13,10,40,8,4,47,39
0,1,6,9,7,3,3,4,65,39
0,1,2,13,7,40,8,4,45,39
0,1,1,7,5,15,3,4,17,39
0,1,1,9,8,10,4,2,20,39
0,1,1,11,12,50,8,3,26,39
0,1,1,10,12,40,8,4,30,39
0,1,6,12,12,40,8,4,44,39
0,0,1,14,10,40,8,4,29,39
0,1,1,5,6,16,8,4,18,39
0,1,4,5,8,40,8,3,52,39
0,1,2,11,7,40,8,4,30,39
0,1,1,8,11,40,8,3,50,39
1,0,2,13,10,50,4,4,45,39
1,0,2,9,1,40,8,4,58,39
0,1,1,9,7,40,8,4,47,39
0,1,3,10,4,50,4,4,64,39
1,0,1,13,10,50,4,4,25,39
0,1,2,12,3,40,8,4,42,39
1,1,6,9,4,75,6,4,46,39
0,0,1,13,4,40,8,4,22,39
0,1,6,9,3,40,8,4,26,39
0,0,2,10,1,40,8,4,49,39
0,0,1,10,4,38,8,4,28,39
1,1,6,9,1,40,8,4,54,39
0,1,6,7,5,60,3,4,47,39
0,0,2,13,12,40,8,2,46,3
0,1,6,9,3,42,8,4,35,39
0,1,3,10,4,40,4,4,57,39
1,1,6,10,4,50,6,4,37,39
0,0,3,7,11,40,4,3,54,39
0,1,4,9,7,45,8,4,34,39
0,0,1,9,1,40,7,4,54,26
0,1,6,13,12,60,8,4,49,39
0,0,1,13,1,20,8,4,24,39
0,0,1,7,8,4,8,4,18,39
1,1,6,9,4,55,6,4,37,39
0,1,6,10,3,50,8,4,42,39
0,0,4,3,8,40,8,4,43,8
0,0,1,9,4,40,8,3,20,39
0,0,5,10,8,28,8,4,36,39
0,0,1,10,1,38,8,4,23,39
0,0,3,9,1,24,8,4,48,39
0,0,3,1,4,60,3,4,77,39
0,0,4,9,8,39,8,4,26,39
0,1,6,13,14,40,8,4,25,39
0,1,6,9,14,40,8,4,38,39
0,0,1,13,4,40,8,4,25,39
0,0,4,9,1,40,4,3,36,39
1,1,6,10,4,58,6,4,51,39
1,1,1,13,12,50,8,4,33,39
0,1,7,10,3,28,8,4,31,39
1,1,6,10,7,40,8,4,33,39
0,1,1,13,13,20,8,4,24,39
0,0,2,15,10,24,4,4,36,11
0,0,1,10,1,40,5,4,26,39
0,1,1,13,11,40,4,4,31,39
0,1,6,9,4,45,8,4,33,39
0,1,6,9,3,40,8,4,37,39
1,0,6,9,1,25,8,4,37,39
1,1,6,16,10,40,8,2,37,36
0,0,1,10,1,24,8,3,23,39
0,0,1,13,1,40,8,4,26,39
0,0,2,9,4,50,8,4,37,39
0,1,1,9,7,1,8,3,22,39
1,1,6,9,3,40,8,4,49,39
0,0,2,10,6,40,8,4,53,39
0,1,6,10,12,40,8,4,40,6
0,0,1,13,12,17,4,3,30,39
0,1,2,9,1,40,8,3,59,39
0,1,2,9,3,50,8,4,49,39
0,1,6,9,4,40,8,4,26,39
0,1,6,2,5,40,8,4,50,26
1,1,6,9,1,40,8,4,47,39
1,1,6,13,12,60,8,4,42,39
0,0,1,11,12,35,8,4,24,39
1,0,6,9,3,40,8,4,46,39
1,1,6,10,1,40,7,4,50,39
0,0,1,10,1,10,8,4,18,39
0,1,1,9,7,40,8,3,20,39
0,1,1,9,5,40,8,4,18,39
0,1,1,12,3,48,8,4,41,39
1,1,6,10,10,40,7,4,62,39
0,1,6,9,14,70,8,4,36,39
0,1,6,9,6,40,5,4,46,39
0,1,2,10,1,40,7,3,48,39
0,0,2,11,1,40,8,4,52,11
0,1,1,9,14,40,8,3,53,39
0,0,1,12,13,40,8,2,31,39
1,1,6,11,4,35,8,4,30,39
0,1,1,9,6,40,8,4,26,39
0,1,1,9,8,35,8,4,19,39
